post,pre,ds,xcoord,ycoord,easting,northing,load_inv,load_int,vent_dist,village_id
4,0,1,112.35206,-7.88577,649063,9128209,87.8215,104.29058,7.81602,4
5,0,1,112.35203,-7.88584,649063,9127959,89.0977,104.29058,7.80791,4
4,0,1,112.35219,-7.88552,649063,9128209,87.8215,104.29058,7.84615,4
4,0,1,112.35173,-7.88554,649063,9128209,87.8215,104.29058,7.81087,4
6,0,1,112.35194,-7.88558,649063,9128209,87.8215,104.29058,7.82256,4
5,0,1,112.3518,-7.88543,649063,9128209,87.8215,104.29058,7.82486,4
5,0,1,112.3522,-7.88542,649063,9128209,87.8215,104.29058,7.85469,4
6,0,1,112.35155,-7.88526,649063,9128209,87.8215,107.606,7.81993,4
4,0,1,112.35162,-7.88515,649063,9128209,87.8215,104.29058,7.83408,4
5,2,1,112.35175,-7.88512,649063,9128209,87.8215,104.29058,7.84676,4
5,0,1,112.35201,-7.88517,649063,9128209,87.8215,104.29058,7.86125,4
5,0,1,112.3519,-7.88489,649063,9128209,87.8215,104.29058,7.87677,4
5,0,1,112.35224,-7.88498,649063,9128209,87.8215,104.29058,7.89432,4
4,0,1,112.35226,-7.8849,649063,9128209,87.8215,104.29058,7.90205,4
5,0,1,112.35228,-7.88485,649063,9128209,87.8215,104.29058,7.908,4
5,0,1,112.35206,-7.88481,649063,9128209,87.8215,104.29058,7.89538,4
5,0,1,112.35209,-7.88467,649063,9128209,87.8215,104.29058,7.90925,4
4,0,1,112.35238,-7.88466,649063,9128209,87.8215,104.29058,7.93115,4
5,0,1,112.35216,-7.88447,649063,9128209,87.8215,104.29058,7.93034,4
4,0,1,112.35237,-7.88454,649063,9128209,87.8215,104.29058,7.93968,4
5,0,1,112.35222,-7.88428,649063,9128209,87.8215,104.29058,7.9502,4
4,0,1,112.352,-7.88412,649063,9128209,87.8215,104.29058,7.94778,4
5,0,1,112.35191,-7.8842,649063,9128209,87.8215,104.29058,7.93505,4
6,0,1,112.35249,-7.88406,649063,9128209,87.8215,104.29058,7.98893,4
4,0,1,112.35262,-7.88407,649063,9128209,87.8215,104.29058,7.99753,4
4,0,1,112.35253,-7.88393,649063,9128209,87.8215,104.29058,8.00162,4
5,0,1,112.3519,-7.88346,649063,9128459,86.4194,104.29058,7.9951,4
5,0,1,112.35224,-7.88351,649063,9128459,86.4194,104.29058,8.0164,4
6,2,1,112.35279,-7.88344,649063,9128459,86.4194,104.29058,8.06177,4
5,0,1,112.35272,-7.88338,649063,9128459,86.4194,104.29058,8.06127,4
5,2,1,112.35253,-7.88332,649063,9128459,86.4194,104.29058,8.0523,4
5,0,1,112.35234,-7.88338,649063,9128459,86.4194,104.29058,8.03445,4
6,0,1,112.3522,-7.88331,649063,9128459,86.4194,104.29058,8.02992,4
4,0,1,112.35204,-7.88311,649063,9128459,86.4194,104.29058,8.03444,4
5,0,1,112.35281,-7.88307,649063,9128459,86.4194,104.29058,8.09413,4
5,0,1,112.35263,-7.88312,649063,9128459,86.4194,104.29058,8.07642,4
4,0,1,112.35222,-7.88299,649063,9128459,86.4194,104.29058,8.05779,4
4,0,1,112.35233,-7.88307,649063,9128459,86.4194,104.29058,8.05918,4
5,0,1,112.35263,-7.88275,649063,9128459,86.4194,104.29058,8.10773,4
4,0,1,112.35277,-7.88274,649063,9128459,86.4194,104.29058,8.11866,4
2,2,2,112.35163,-7.88621,649063,9127959,89.0977,104.29058,7.74771,4
2,2,2,112.35189,-7.88633,649063,9127959,89.0977,104.29058,7.75741,4
0,0,2,112.3519,-7.88612,649063,9127959,89.0977,104.29058,7.77566,4
0,0,2,112.35171,-7.88612,649063,9127959,89.0977,104.29058,7.76094,4
2,2,2,112.35175,-7.88606,649063,9127959,89.0977,104.29058,7.76945,4
2,0,2,112.35161,-7.88589,649063,9127959,89.0977,104.29058,7.77294,4
0,2,2,112.35175,-7.88592,649063,9127959,89.0977,104.29058,7.78121,4
0,0,2,112.35198,-7.88548,649063,9128209,87.8215,104.29058,7.83403,4
2,2,2,112.35203,-7.88511,649063,9128209,87.8215,104.29058,7.86826,4
0,0,2,112.35204,-7.88506,649063,9128209,87.8215,104.29058,7.87346,4
0,0,2,112.35223,-7.88514,649063,9128209,87.8215,104.29058,7.88012,4
2,2,2,112.35207,-7.88497,649063,9128209,87.8215,104.29058,7.88211,4
0,2,2,112.35183,-7.88489,649063,9128209,87.8215,104.29058,7.87222,4
0,0,2,112.35178,-7.88487,649063,9128209,87.8215,104.29058,7.86946,4
2,2,2,112.35172,-7.88484,649063,9128209,87.8215,104.29058,7.86762,4
2,2,2,112.35192,-7.88466,649063,9128209,87.8215,104.29058,7.89713,4
0,0,2,112.35194,-7.8846,649063,9128209,87.8215,104.29058,7.90361,4
2,0,2,112.35207,-7.88459,649063,9128209,87.8215,104.29058,7.91423,4
0,0,2,112.35184,-7.88447,649063,9128209,87.8215,104.29058,7.90702,4
0,0,2,112.35233,-7.88401,649063,9128209,87.8215,104.29058,7.98104,4
0,0,2,112.35219,-7.8838,649063,9128209,87.8215,104.29058,7.988,4
2,0,2,112.35259,-7.88385,649063,9128209,87.8215,104.29058,8.01332,4
2,0,2,112.35254,-7.88382,649063,9128209,87.8215,104.29058,8.01216,4
0,0,2,112.35264,-7.88386,649063,9128209,87.8215,104.29058,8.01626,4
2,0,2,112.35272,-7.88379,649063,9128209,87.8215,104.29058,8.02769,4
0,2,2,112.35265,-7.88365,649063,9128209,87.8215,104.29058,8.03425,4
0,0,2,112.35273,-7.88368,649063,9128209,87.8215,104.29058,8.03801,4
0,0,2,112.35205,-7.88365,649063,9128209,87.8215,104.29058,7.99084,4
0,0,2,112.35196,-7.88363,649063,9128209,87.8215,104.29058,7.98584,4
0,2,2,112.35263,-7.88345,649063,9128459,86.4194,104.29058,8.04938,4
2,0,2,112.35201,-7.88332,649063,9128459,86.4194,104.29058,8.01532,4
0,0,2,112.35193,-7.88325,649063,9128459,86.4194,104.29058,8.01525,4
2,2,2,112.35203,-7.88323,649063,9128459,86.4194,104.29058,8.02398,4
2,0,2,112.35192,-7.88295,649063,9128459,86.4194,104.29058,8.04009,4
2,0,2,112.35239,-7.8832,649063,9128459,86.4194,104.29058,8.05283,4
2,0,2,112.35228,-7.88315,649063,9128459,86.4194,104.29058,8.04837,4
0,0,2,112.35252,-7.88324,649063,9128459,86.4194,104.29058,8.05872,4
0,0,2,112.35283,-7.88319,649063,9128459,86.4194,104.29058,8.08484,4
2,2,2,112.35258,-7.883,649063,9128459,86.4194,104.29058,8.08321,4
2,0,2,112.35238,-7.88298,649063,9128459,86.4194,104.29058,8.0706,4
0,0,2,112.35236,-7.88275,649063,9128459,86.4194,104.29058,8.08824,4
2,0,2,112.35262,-7.88264,649063,9128459,86.4194,104.29058,8.1163,4
2,2,2,112.35262,-7.88257,649063,9128459,86.4194,104.29058,8.12241,4
2,0,2,112.35269,-7.88252,649063,9128459,86.4194,104.29058,8.13107,4
3,0,3,112.35179,-7.88628,649063,9127959,89.0977,104.29058,7.75392,4
3,2,3,112.35266,-7.88358,649063,9128459,86.4194,104.29058,8.04102,4
3,0,3,112.35198,-7.88355,649063,9128459,86.4194,104.29058,7.99368,4
